Weight	Word_1	Part_1	Word_2	Part_2	Text_constants_front	Text_constants_back
100	"Voraussetzungen für den „§34 StGB rechtfertigenden Notstand"""	Strafrecht	"Drohende Gefahr für ein Rechtsgut durch eine „Sache"" oder „Tier""; das gefährdete Rechtsgut muss das andere Rechtsgut überwiegen [Güterabwägung]; wird durch die beiden Notstände im BGB erklärt"	Strafrecht	40,19,3	38,20,9
100	"Voraussetzungen für den „§228 BGB Notstand [verteidigende]"""	Strafrecht	Alles was in meinem Besitz ist kann ich zur Abwehr der drohenden Gefahr benutzen; Beschädigung oder Zerstörung	Strafrecht	40,19,3	40,17,6
100	"Voraussetzungen für den „§904 BGB Notstand [angriffs]"""	Strafrecht	Dauer: bis der Zugriff auf eine 3.te fremde Sache erfolgt ist & damit in meinem Besitz ist; Achtung: hier kann Schadenersatz für den Besitzer der fremden Sache erfolgen; Besitzer ist nicht berechtigt, die Einwirkung auf seine Sache zu verbieten	Strafrecht	40,17,3	35,26,9
100	"Voraussetzungen für die Festnahme nach „§127 [1] vorläufige Festnahme"""	Strafrecht	Auf frischer Tat betroffen oder verfolgt; und; Fluchtverdacht oder Identität unbekannt	Strafrecht	40,22,3	40,16,5
100	Sollte das Sicherheitspersonal unsere Grundrechte kennen?	Recht der öffentlichen Sicherheit & Ordnung [RöS]	Ja. Eine Einschränkung von Grundrechten kann eine Straftat sein. Sie muss auf Grund eines Gesetzes gerechtfertigt sein.	Recht der öffentlichen Sicherheit & Ordnung [RöS]	40,13,4	40,19,6
100	Welche Aussagen zu den Strafverfolgungsbehörden & zu den Sicherheitsdiensten sind richtig?	Recht der öffentlichen Sicherheit & Ordnung [RöS]	Die Polizei klärt die Straftaten auf & ermittelt zusammen mit der Staatsanwaltschaft. Ein Richter entscheidet, ob eine Straftat begangen wurde & legt das Strafmaß fest. Sicherheitspersonal ist in die Strafverfolgung nicht „direkt eingebunden“. Es ist aber deren Aufgabe, einen Vorfall so gut wie möglich schriftlich festzuhalten. Dadurch wird den Strafverfolgungsbehörden die Arbeit erleichtert.	Recht der öffentlichen Sicherheit & Ordnung [RöS]	40,17,5	26,32,12
100	Welche Maßnahmen / Tätigkeiten darf ein SMA durchführen?	Recht der öffentlichen Sicherheit & Ordnung [RöS]	Der SMA darf nicht durchsuchen, aber er darf aber eine sogenannte freiwillige Nachschau durchführen. Der SMA fasst in keine Taschen hinein, sondern lässt sich die Sachen aus der Tasche zeigen. Es gilt: Kein Eindringen in fremdes Eigentum.	Recht der öffentlichen Sicherheit & Ordnung [RöS]	40,18,3	35,25,9
100	Manche Grundrechte aus unserem Grundgesetz sind einschränkbar, manche Grundrechte sind nicht einschränkbar. Stimmen die folgenden Aussagen?	Recht der öffentlichen Sicherheit & Ordnung [RöS]	Das Recht auf Leben ist nicht einschränkbar. Das Leben ist das höchste Rechtsgut & darf niemals genommen werden. Es gibt zwei Grundrechte, die niemals eingeschränkt werden dürfen. So darf zum Beispiel niemand erniedrigt werden [Artikel 01 GG] Es ist die Pflicht, jeden Menschen gleich zu behandeln [Artikel 3 GG]	Recht der öffentlichen Sicherheit & Ordnung [RöS]	40,22,6	32,30,10
100	Was trifft auf das Sicherheitspersonal laut Bewachungsverordnung zu?	Gewerberecht	Das Sicherheitspersonal muss bei der selbständigen Durchführung von Bewachungstätigkeiten grundsätzlich das 18. Lebensjahr vollendet haben. Das Sicherheitspersonal muss zuverlässig sein. Das bedeutet, dass das eingesetzte Sicherheitspersonal [bis auf Ausnahmen] nicht strafrechtlich verurteilt sein darf.	Gewerberecht	40,16,4	30,29,10
100	Das Sicherheitspersonal muss gemäß Bewachungsverordnung ....	Gewerberecht	unterschreiben für den Erhalt der Dienstanweisung, um zu bestätigen, dass man über seine Aufgaben informiert ist. unterschreiben auf dem Dienstausweis, wie auch der Gewerbetreibende (= Chef) oder eine durch den Gewerbetreibenden beauftragte Person (= z. B. Betriebsleiter)	Gewerberecht	40,14,4	34,26,10
100	Wer muss die Datenschutzgesetze in einem Bewachungsunternehmen beachten?	Datenschutzrecht	Für das Einhalten der Gesetze ist der Gewerbetreibende verantwortlich. Aber auch das Sicherheitspersonal darf nicht gegen Datenschutzgesetze verstoßen. Für das Einhalten der Datenschutzgesetze ist der Gewerbetreibende verantwortlich. Wenn der Chef zum Beispiel nicht kontrolliert, ob die Daten sicher gelagert oder gespeichert sind, dann ist das ausschließlich seine Schuld.	Datenschutzrecht	40,13,5	30,33,11
100	Wie kann jede Wachperson dazu beitragen, dass der Datenschutz im Betrieb beachtet wird?	Datenschutzrecht	Die Wachperson muss darauf achten, dass keine Besucherlisten offen sichtbar herumliegen. Die Wachperson sollte im Empfangsbereich den PC-Bildschirm so stellen, dass Besucher nicht auf den Bildschirm sehen können. Besucher dürfen keine Daten oder auch Bilder der Videoüberwachungsanlage sehen.	Datenschutzrecht	40,21,4	31,28,10
100	In welchen der folgenden Beispiele handelt es sich um eine Notwehrsituation?	Bürgerliches Gesetzbuch [BGB]	Eine Wachperson wird von einem rauchenden Gast, der seine Zigarette im Nichtraucherbereich weiterrauchen möchte, wiederholt geschlagen. Eine Wachperson wird von einem muskelbepackten zähnefletschenden Hund angefallen & gebissen.	Bürgerliches Gesetzbuch [BGB]	40,24,3	34,21,10
100	Eine Wachperson geht auf einem Firmengelände Streife. Es ist regnerisch & sehr stürmisch. Während des Sturmes hat sich an einem Gebäude eine Dachrinne gelöst. Die Dachrinne droht auf den Gehweg herunterzufallen. Von der Dachrinne geht eine Gefahr aus, weshalb die Wachperson die Dachrinne herunterreißen & sicher lagern könnte, um Passanten zu schützen.	Bürgerliches Gesetzbuch [BGB]	Schadensersatz muss nicht geleistet werden, da die Wachperson die Gefahr nicht selbst verursacht hat.	Bürgerliches Gesetzbuch [BGB]	28,31,11	40,19,5
100	Was ist der grundsätzliche Unterschied zwischen Notwehr & Notstand?	Bürgerliches Gesetzbuch [BGB]	Eine Notwehrsituation setzt eine gegenwärtige Gefahr voraus, bei der Notstandssituation muss die Gefahr von einer Sache ausgehen. Von Notwehrsituationen spricht man beim Angriff durch einen Menschen. Wenn eine Gefahr von einer Sache ausgeht, spricht man von einer Notstandssituation	Bürgerliches Gesetzbuch [BGB]	40,21,3	33,27,10
100	Damit eine Festnahme mit der Selbsthilfe gemäß § 229 BGB zulässig ist, müssen bestimmte Voraussetzungen erfüllt sein.	Bürgerliches Gesetzbuch [BGB]	Das ist zum Beispiel der Fall, wenn sich ein schadensersatzpflichtiger Täter vom Tatort entfernen will & die Polizei [obrigkeitliche Hilfe] nicht rechtzeitig vor Ort ist. Der Täter muss auf frischer Tat betroffen oder verfolgt sein. Ohne sofortiges Einschreiten besteht die Gefahr, dass die Anspruchsverwirklichung vereitelt oder wesentlich erschwert wird. Damit ist zum Beispiel gemeint, dass wir eine schadensersatzpflichtige Person nicht kennen. Durch das Entfernen des Täters kann der entstandene Schaden dann nicht ersetzt werden.	Bürgerliches Gesetzbuch [BGB]	40,18,6	23,40,13
100	Sicherheitspersonal kann das Hausrecht übertragen werden. Kann man eine Person, die gegen die Anweisung verstößt, einen Hausrechtsbereich zu verlassen, mit verhältnismäßiger Gewalt vom Gelände entfernen [nach draußen bringen]?	Bürgerliches Gesetzbuch [BGB]	Ja. Die Person begeht durch die Hausrechtsverletzung einen gegenwärtigen rechtswidrigen Angriff. Dagegen kann die das Sicherheitspersonal mit erforderlichen, also auch verhältnismäßigen Mitteln verteidigen. Man nennt dies Notwehr. Ja. Die Person begeht rechtlich eine Verbotene Eigenmacht [=Besitzstörung], wogegen sich auch das Sicherheitspersonal als Besitzdiener wehren darf [= Besitzwehr]	Bürgerliches Gesetzbuch [BGB]	35,24,9	27,31,12
100	Sicherheitsdienste werden auch auf Firmengeländen von großen Industrieunternehmen eingesetzt. In welchem Fall verstößt das Sicherheitspersonal gegen das Schikaneverbot?	Bürgerliches Gesetzbuch [BGB]	Das Sicherheitspersonal kontrolliert jeden Tag einen unsympathischen & sehr unbeliebten Mitarbeiter des Industriebetriebes inklusive ausführlicher Kraftfahrzeugkontrolle. Damit soll erreicht werden, dass der Mitarbeiter wegen des Zuspätkommens zur Arbeit Ärger mit seinem Vorgesetzten bekommt.	Bürgerliches Gesetzbuch [BGB]	40,20,8	30,31,9
100	Wachpersonen sind sogenannte Besitzdiener. Wie darf ein Besitzdiener mit Sachen umgehen?	Bürgerliches Gesetzbuch [BGB]	Als Besitzdiener ist man weisungsgebunden in Bezug auf die Sache. Das bedeutet, als Wachperson muss ich grundsätzlich Anweisungen meines Chefs befolgen, solange ich nicht gegen Gesetze verstoße.	Bürgerliches Gesetzbuch [BGB]	40,21,4	39,23,8
100	Ein Beispiel für zivilrechtliche Ansprüche ist die Schadensersatzpflicht Eine schadensersatzpflichtige Handlung kann nicht nur vorsätzlich begangen werden.	Bürgerliches Gesetzbuch [BGB]	Sie kann auch fahrlässig - also ohne Absicht - begangen werden. Wenn man also Sachen auch ohne Absicht zerstört, kann der Eigentümer Schadensersatz verlangen. Wer in Notwehr handelt, muss Schadensersatz leisten, wenn durch die rechtmäßige Notwehrhandlung ein Schaden entsteht. Beim Aggressiven Notstand [=Angriffsnotstand =Duldungsnotstand] muss Schadensersatz geleistet werden. Eine „unbeteiligte Sache“, die zur Gefahrenabwehr verwendet und dabei beschädigt wurde, muss dem Eigentümer ersetzt werden.	Bürgerliches Gesetzbuch [BGB]	39,18,8	23,37,13
100	Wachpersonal darf die sogenannten Jedermannsrechte zur Durchsetzung von Rechten anwenden. Zu den Jedermannsrechten zählt auch die Vorläufige Festnahme nach §127 (1) StPO. Wann ist eine vorläufige Festnahme mit dem Rechtfertigungsgrund §127 (1)StPO erlaubt?	Straf - & Strafverfahrensrecht [StGB & StPO]	Wenn das Wachpersonal eine unbekannte Person auf einem Firmengelände sieht, das einen Lastkraftwagen [LKW] aufbricht & Wertgegenstände stehlen will. Wenn eine dem Wachpersonal unbekannte Person im Veranstaltungsschutz eine Körperverletzung begeht. Anschließend will sich die Person entfernen, ohne ihre personenbezogenen Daten herauszugeben.	Straf - & Strafverfahrensrecht [StGB & StPO]	34,24,10	27,30,11
100	In welchen Fällen besteht für das Wachpersonal die Möglichkeit, sich auf den Rechtfertigungsgrund der Notwehr zu berufen?	Straf - & Strafverfahrensrecht [StGB & StPO]	Während einer Messebewachung beobachtet das Wachpersonal eine offensichtlich angetrunkene Person, die gegen den Willen einer Frau immer wieder den Körperkontakt sucht. Während einer Firmenfeier beobachtet das Wachpersonal, wie eine angetrunkene Person in ihr Auto steigt und losfahren will. Die Wegnahme des Autoschlüssels kann mit der Notwehr gerechtfertigt werden.	Straf - & Strafverfahrensrecht [StGB & StPO]	40,23,5	28,32,11
100	In welcher Situation kann sich das Wachpersonal auf den rechtfertigenden Notstand berufen? Eine Wachperson ist eingesetzt im Veranstaltungsschutz.	Straf - & Strafverfahrensrecht [StGB & StPO]	Nach Ausbruch eines sich schnell ausbreitenden Feuers versteckt sich eine erwachsene Person - offensichtlich unter Schock - unter einem Tresen. Die Wachperson ohrfeigt die Person, damit sie wieder „zu sich kommt“& sich aus der Gefahrensituation entfernt	Straf - & Strafverfahrensrecht [StGB & StPO]	40,23,6	34,27,9
100	Eine schwere Körperverletzung liegt vor, wenn bei einer vorsätzlich begangenen Körperverletzung bestimmte Folgen eingetreten sind. Wann liegt eine schwere Körperverletzung vor?	Straf - & Strafverfahrensrecht [StGB & StPO]	Ein Täter schlägt einer anderen Person ins Gesicht. Die geschlagene Person erleidet dadurch eine Gehirnerschütterung. Eine durch eine Körperverletzung geschädigte Person verliert durch starke Schläge das Gehör.	Straf - & Strafverfahrensrecht [StGB & StPO]	38,21,8	38,22,9
100	In welchen Beispielen liegt ein Hausfriedensbruch vor?	Straf - & Strafverfahrensrecht [StGB & StPO]	Während einer Veranstaltung bemerkt das Wachpersonal eine angetrunkene Person. Die Person fordert aggressiv den Ausschank weiterer alkoholischer Getränke. Das Wachpersonal fordert die Person nach langen nicht zielführenden Diskussionen auf, das Veranstaltungsgelände zu verlassen. Die aggressive Person folgt dieser Anweisung nicht. [Hausrecht wurde dem Wachpersonal übertragen]. Das Wachpersonal beobachtet während eines nächtlichen Streifenganges auf dem Firmengelände, dass eine Person über den Zaun geklettert ist. Die Person befindet sich nun unerlaubt auf dem Firmengelände.	Straf - & Strafverfahrensrecht [StGB & StPO]	40,17,3	22,40,14
100	Wann begeht eine Person einen Diebstahl?	Straf - & Strafverfahrensrecht [StGB & StPO]	Eine Wachperson ist in der Baustellenbewachung tätig. Nachts wird beobachtet, wie vermummte Personen Kupferkabel aus den Wänden ziehen & in ihr Auto laden.	Straf - & Strafverfahrensrecht [StGB & StPO]	40,19,2	40,18,8
100	Wachpersonal soll auch in Fällen von Vandalismus einschreiten. Tatbestandsmäßig könnte dann eine Sachbeschädigung erfüllt sein. In welchen Fällen liegt eine Sachbeschädigung vor?	Straf - & Strafverfahrensrecht [StGB & StPO]	Ein Kunde, der sich in einem Kaufhaus schlecht beraten fühlt, tritt aus Wut gegen Einrichtungsgegenstände. Er beschädigt dabei das Eigentum des Kaufhauses. Eine Wachperson ist eingesetzt als Wachdienst einer politischen Partei. Zum morgendlichen Schichtbeginn sieht die Wachperson, dass die Parteizentrale von oben bis unten mit Farbbeuteln beworfen wurde. Die Farbe ist leicht einfachen Mitteln zu entfernen. Eine Person versucht durch ein Fenster einzudringen. Bei dem Eindringversuch wird das Fenster so stark beschädigt, dass es nicht mehr repariert werden kann.	Straf - & Strafverfahrensrecht [StGB & StPO]	38,18,9	22,42,13
100	Das Wachpersonal beobachtet eine Person, die versucht einen Stahlschrank aufzubrechen, da sie darin Wertsachen vermutet. Welche Aussage zur strafrechtlichen Bewertung ist korrekt?	Straf - & Strafverfahrensrecht [StGB & StPO]	Der Täter versucht Sachen zu stehlen, die durch den Stahlschrank gegen Wegnahme gesichert sind. Es handelt sich deswegen um einen versuchten besonders schweren Fall des Diebstahls.	Straf - & Strafverfahrensrecht [StGB & StPO]	39,21,8	40,21,8
100	Was ist bei Schusswaffenträgern in Bewachungsunternehmen zu beachten?	Waffenrecht	Wachpersonen, die Schusswaffen tragen, müssen sachkundig sein & an der Waffe ausgebildet Bei der Ausbildung reicht eine mündliche Belehrung zur Handhabung der Waffe nicht aus. Schusswaffen dürfen nur bei der tatsächlichen Durchführung der Bewachungstätigkeit getragen werden.	Waffenrecht	40,16,4	33,26,10
100	Welche Aussagen sind gemäß den waffenrechtlichen Vorschriften korrekt?	Waffenrecht	Verbotene Gegenstände wie zum Beispiel Schlagringe dürfen weder geführt noch besessen werden. Man darf sie somit nicht in der Öffentlichkeit bei sich haben & auch nicht zu Hause haben.	Waffenrecht	40,16,4	40,22,8
100	Was muss gemäß DGUV Vorschrift 23 hinsichtlich des Genusses von berauschenden Mitteln beachtet werden?	Unfallverhüttungsvorschriften [UVV der BG]	Es besteht ein absolutes Alkoholverbot & ein Verbot berauschender Mittel während des Dienstes. Zum Dienstantritt muss Nüchternheit gegeben sein. Eine angetrunkene Wachperson ist somit nicht dienstfähig.	Unfallverhüttungsvorschriften [UVV der BG]	40,19,5	38,21,9
100	Welche Pflichten entstehen gemäß DGUV Vorschrift 01?	Unfallverhüttungsvorschriften [UVV der BG]	Der Unternehmer ist für die Sicherstellung einer Ersten Hilfe im Unternehmen verantwortlich. Wachpersonen haben eine Unterstützungspflicht. Sie müssen ihrem Arbeitgeber dabei helfen, dass Arbeitsunfälle im Unternehmen möglichst verhindert werden.	Unfallverhüttungsvorschriften [UVV der BG]	40,16,3	34,23,10
100	Welche Aussagen zum Thema Dienstanweisung sind gemäß DGUV Vorschrift 23 richtig?	Unfallverhüttungsvorschriften [UVV der BG]	Es gibt in der Regel in Bewachungsunternehmen eine „allgemeine Dienstanweisung“. Darin stehen allgemeine Hinweise wie zu den Rechten von Sicherheitspersonal oder zu den Grundsätzen der Eigensicherung. Es gibt in der Regel in Bewachungsunternehmen mehrere „objektbezogene Dienstanweisungen“. Darin sind unter anderem genaue Aufgaben und Verhaltensweisen festgelegt, die am Ort der Bewachung zu erfüllen sind.	Unfallverhüttungsvorschriften [UVV der BG]	40,19,4	25,33,12
100	Während eines Kontrollganges entdeckt eine Wachperson eine nicht abgesicherte Gefahrenstelle. Was muss die Wachperson im Sinne der Unfallverhütung tun?	Unfallverhüttungsvorschriften [UVV der BG]	Die Wachperson muss die Gefahrenstelle, soweit möglich & zumutbar, unverzüglich absichern. In einer Lagerhalle, in der eine Palette im Hochregal nicht korrekt gelagert ist, kann dies zum Beispiel durch Absperren des Gefahrenbereichs erfolgen. Die Wachperson muss gemäß Dienstanweisung handeln & den Sachverhalt an die verantwortlichen Personen weitermelden.	Unfallverhüttungsvorschriften [UVV der BG]	40,20,7	27,31,11
100	Welche Aussagen gemäß DGUV Vorschrift 23 sind richtig?	Unfallverhüttungsvorschriften [UVV der BG]	Das Verhalten des Wach - & Sicherheitspersonals & das Weitermelden von Mängeln & besonderen Gefahren ist in der Dienstanweisung zu regeln.	Unfallverhüttungsvorschriften [UVV der BG]	40,17,3	40,18,7
100	Was regelt die DGUV Vorschrift 23 bezüglich der Ausrüstung des Wachpersonals?	Unfallverhüttungsvorschriften [UVV der BG]	Das Wachpersonal muss die zur Verfügung gestellte Ausrüstung sowie Hilfsmittel &Schutzkleidung bestimmungsgemäß benutzen. Das heißt auch, dass Wachpersonal sorgsam & pfleglich mit der zur Verfügung gestellten Ausrüstung umgehen muss.	Unfallverhüttungsvorschriften [UVV der BG]	40,18,4	34,22,10
100	Was bestimmt die DGUV Vorschrift 23 über das Führen und Bereithalten von Gas - oder Schreckschusswaffen während des Dienstes?	Unfallverhüttungsvorschriften [UVV der BG]	Das Wachpersonal darf, laut § 19 Abs. 4 der DGUV Vorschrift 23, diese Waffen im Dienst weder bereithalten noch führen.	Unfallverhüttungsvorschriften [UVV der BG]	40,20,6	40,22,5
100	Welche Aussagen stimmen gemäß DGUV Vorschrift 23 hinsichtlich der Eignung des Wachpersonals?	Unfallverhüttungsvorschriften [UVV der BG]	Wachpersonal muss für die angestrebte Tätigkeit angemessen ausgebildet sein.	Unfallverhüttungsvorschriften [UVV der BG]	40,22,4	40,18,4
100	Kann es für Sicherheitspersonal aus psychologischer Sicht sinnvoll sein, das Motiv eines Straftäters zu erkennen?	Umgang mit Menschen	Ja. Durch das Erkennen des Motivs kann die Wachperson durch Empathie deeskalierend wirken & Auseinandersetzungen verhindern.	Umgang mit Menschen	40,18,6	40,16,7
100	Warum ist Motivation bei der Durchführung von Bewachungsaufgaben von entscheidender Bedeutung?	Umgang mit Menschen	Weil man als motivierte Wachperson aufmerksamer sein kann & somit seinen Job besser ausüben kann. Weil Motivation auch im Kollegenkreis anerkannt werden kann & somit die Teamarbeit gefördert werden kann.	Umgang mit Menschen	40,18,5	38,21,9
100	Welche Aussagen für ein stabiles und gesundes Selbstwertgefühl von Wachpersonen sind richtig?	Umgang mit Menschen	Wachpersonen mit einem selbstsicheren Auftreten werden eher ernst genommen. Dies hilft bei der Durchsetzung von Maßnahmen. Ein stark positives Selbstwertgefühl ist hilfreich. Solche Wachpersonen können, wenn nötig, durchaus dominant sein. Sie sind aber respektvoll, freundlich und hinterfragen sich auch.	Umgang mit Menschen	40,17,5	30,29,10
100	Die Begriffe Selbstbild / Fremdbild spielen im Umgang mit Menschen eine Rolle. Was trifft zu?	Umgang mit Menschen	Unter Selbstbild versteht man, wie ich mich sehe. Unter Fremdbild versteht man, wie andere Menschen mich einschätzen. Bestenfalls sollten Selbst - & Fremdbild ausgeglichen sein, um Konflikte zu vermeiden.	Umgang mit Menschen	40,22,4	38,21,9
